A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A995,Lake Country Academy - Charter 4101 Technology Pkwy Sheboygan,B997,Lake Country Academy 4101 Technology Parkway Sheboygan,0.965116
A567,Etude Elementary 3508 N 21st St Sheboygan,B559,Etude Elementary School 3508 North 21st Street Sheboygan,0.9650588
A171,Bloomer High 1310 17th Ave Bloomer,B177,Bloomer High School 1310 17th Ave Bloomer,0.96496975
A1131,Manz Elementary 1000 E Fillmore Ave Eau Claire,B1126,Manz Elementary School 1000 E Fillmore Ave Eau Claire,0.96494746
A537,Elk Mound High 405 University St Elk Mound,B529,Elk Mound High School 405 University St Elk Mound,0.9649199
A1483,Parkview Middle 955 Willard Dr Green Bay,B1486,Parkview Middle School 955 Willard Dr Green Bay,0.9649148
A2041,Waterloo Middle 813 N Monroe St Waterloo,B2128,Waterloo Middle School 865 N Monroe St Waterloo,0.9648217
A1256,Mitchell Elementary 10125 W Montana Ave West Allis,B654,General Mitchell Elementary School 10125 W Montana Ave West Allis,0.9648062
A153,Big Bend Elementary W230S8695 Big Bend Dr Big Bend,B156,Big Bend Elementary School W230 S8695 Big Bend Dr Big Bend,0.9647283
A100,Bannach Elementary 5400 Walter St Stevens Point,B101,Bannach Elementary School 5400 Walter St Stevens Point,0.9646554
A824,Hortonville High 155 Warner St Hortonville,B831,Hortonville Middle School 220 Warner St Hortonville,0.9646157
A643,Freedom Elementary N3569 County Road E Freedom,B635,Freedom Elementary School N 3569 County Road E Freedom,0.96455455
A1951,Traver Elementary W3490 Linton Rd Lake Geneva,B2048,Traver Elementary School W3490 Linton Rd Lake Geneva,0.9644546
A984,La Grange Elementary 600 Straw St Tomah,B982,La Grange Elementary School 600 Straw St Tomah,0.9644247
A1232,Milwaukee College Preparatory School -- 38th Street 2623 N 38th St Milwaukee,B1235,Milwaukee College  Preparatory School 2449 N 36th St Milwaukee,0.96442425
A238,Cambria Friesland Elementary 410 E Edgewater St Cambria,B241,Cambria Friesland Elem School 410 E Edgewater Street Cambria,0.9644172
A248,Campbellsport High 114 W Sheboygan St Campbellsport,B251,Campbellsport High School 114 W. Sheboygan Street Campbellsport,0.9643899
A1066,Lincoln High 1801 16th St S Wisconsin Rapids,B1057,Lincoln High School 1801 16th St S Wisc Rapids,0.96424085
A1116,MacDowell Montessori School K3-12 6415 W Mount Vernon Ave Milwaukee,B1110,Macdowell Montessori School 6415 W Mt Vernon Ave Milwaukee,0.9642291
A823,Hortonville Elementary 240 Warner St Hortonville,B829,Hortonville Elementary School 246 N Olk St Hortonville,0.96413714
A775,Highland Community Elementary 1030 Cardinal Dr Highland,B774,Highland Elementary School 1030 Cardinal Drive Highland,0.964137
A857,Innovative High 1045 E Dayton St Madison,B862,Innovative And Alternative High 1045 E Dayton St Madison,0.9641007
A681,Glen Hills Middle 2600 W Mill Rd Glendale,B675,Glen Hills Middle School 2600 W Mill Rd Glendale,0.9640979
A411,Deerfield Middle 300 Simonson Blvd Deerfield,B436,Deerfield Middle School 300 Simonson Blvd Deerfield,0.9639858
A1708,Rothschild Elementary 810 1st St Rothschild,B1717,Rothschild Elementary School 810 1st St Rothschild,0.9639663
A950,Kewaunee High 911 3rd St Kewaunee,B950,Kewaunee High School 911 3rd St Kewaunee,0.96396387
A2089,West Elementary 1232 7th Ave Antigo,B2169,West Elementary School 1232 7th Ave Antigo,0.96381885
A2225,Yahara Elementary 8643 Raymond Rd Edgerton,B2292,Yahara Valley Elementary Sch 8643 N Raymond Rd Edgerton,0.9637817
A1733,Savanna Oaks Middle 5890 Lacy Rd Fitchburg,B1740,Savanna Oaks Middle School 5890 Lacy Rd Fitchburg,0.9637431
A2012,Walker Middle 19 N 14th Ave Sturgeon Bay,B2104,Walker Middle School 19 N 14th Ave Sturgeon Bay,0.9637391
A93,Badger Middle 727 S 6th Ave West Bend,B94,Badger Middle School 727 S 6th Ave West Bend,0.96367395
A628,Frank Lloyd Wright Intermediate 9501 W Cleveland Ave West Allis,B619,Frank Lloyd Wright Intermediate School 9501 W Cleveland Ave West Allis,0.96362966
A1043,Leopold Elementary 2602 Post Rd Madison,B1037,Leopold Elementary School 2602 Post Rd Madison,0.9636036
A1303,Neillsville High 401 Center St Neillsville,B1308,Neillsville High School 401 Center St Neillsville,0.9635962
A78,Athens Elementary PO Box 190 Athens,B78,Athens Elementary School Po Box 190 Athens,0.963588
A967,Knapp Elementary 110 South St Knapp,B969,Knapp Elementary School 110 South St Knapp,0.96355844
A1239,Milwaukee French Immersion 2360 N 52nd St Milwaukee,B1236,Milwaukee French Immersion Sch 2360 N 52nd St Milwaukee,0.9635339
A1184,Meadow View Elementary 501 S Bird St Sun Prairie,B1186,Meadow View Elementary 200 N Grand Ave Sun Prairie,0.96351135
A2058,Waupaca High E 2325 King Rd Waupaca,B2139,Waupaca High School E 2325 King Road Waupaca,0.96350944
A1018,Lakeview Elementary 1645 S Commercial St Neenah,B1015,Lakeview Elementary School 1645 County Road A Neenah,0.9634031
A1225,Mill Valley Elementary W191S6445 Hillendale Dr Muskego,B1226,Mill Valley Elementary School W191 S6445 Hillendale Drive Muskego,0.9633881
A1748,Seeds of Health Elementary Program 1445 S 32nd St Milwaukee,B1750,Seeds Of Health Elementary School 1445 S 32nd Street Milwaukee,0.9633877
A1781,Shorewood High 1701 E Capitol Dr Shorewood,B1787,Shorewood High School 1701 E Capitol Dr Shorewood,0.9633804
A410,Deerfield High 300 Simonson Blvd Deerfield,B435,Deerfield High School 300 Simonson Blvd Deerfield,0.9633071
A2055,Waunakee Middle 1001 South St Waunakee,B2137,Waunakee Community Middle School 1001 South Street Waunakee,0.9632386
A276,Central High 1801 Losey Blvd S La Crosse,B288,Central High School 1801 Losey Blvd S La Crosse,0.96321106
A324,Clintonville Middle 64 West Green Tree Road Clintonville,B343,Clintonville Middle School 64 West Greentree Road Clintonville,0.96321005
A2063,Wausau Area Montessori Charter School 3101 N 13th St Wausau,B2143,Wausau Area Montessori Charter 3101 North 13th Street Wausau,0.9631618
A649,Friess Lake Elementary 1750 State Road 164 Hubertus,B640,Friess Lake School 1750 Highway 164 Hubertus,0.96311295
A1931,Time 4 Learning Charter School 5900 S 51st St Greendale,B2030,Time 4learning Charter School 5900 South 51st Street Greendale,0.96303576
A808,Horace Mann Elementary 1021 Oak Street Neenah,B819,Horace Mann Middle School 1021 Oak St Neenah,0.9629909
A1170,Mayville Junior-Senior High 500 N Clark St Mayville,B1170,Mayville Jr Sr High School 500 N Clark St Mayville,0.9629808
A981,La Farge Elementary 301 W Adams St La Farge,B979,La Farge Elementary School 301 W Adams La Farge,0.9628798
A467,Dr Rosa Minoka-Hill School 325 N Roosevelt St Green Bay,B468,Dr. Rosa Minoka-Hill School 325 N. Roosevelt Green Bay,0.962863
A987,Laconia High 301 W Division St Rosendale,B987,Laconia High School 301 W Division St Rosendale,0.96285737
A1120,Madison Elementary 600 Maria Dr Stevens Point,B1114,Madison Elementary School 600 Maria Dr Stevens Point,0.9628129
A1802,South Division High 1515 W Lapham Blvd Milwaukee,B1808,South Division High School 1515 W Lapham Blvd Milwaukee,0.9628017
A201,Brodhead Middle 2100 W 9th Ave Brodhead,B204,Brodhead Middle School 2100 W 9th Ave Brodhead,0.96279114
A43,Altoona Intermediate 1903 Bartlett Ave Altoona,B41,Altoona Intermediate School 1903 Bartlett Ave Altoona,0.9625925
A2021,Washington Elementary 1112 W 11th St Marshfield,B2113,Washington Elementary School 600 W 5th St Marshfield,0.9624847
A1761,Shalom High 1749 N 16th St Milwaukee,B1763,Shalom High School 1749 N 16th St Milwaukee,0.96233535
A2033,Washington Middle 2101 Division St Manitowoc,B2121,Washington Middle School 2101 Division St Manitowoc,0.9623339
A776,Highland Community High 1030 Cardinal Dr Highland,B775,Highland High School 1030 Cardinal Dr Highland,0.9622058
A1606,Reek Elementary W4094 S Lakeshore Dr Lake Geneva,B1614,Reek Elementary School 4094 W S Lake Shore Dr Lake Geneva,0.9621445
A894,Jefferson Elementary 1515 Heller Ave Sheboygan,B895,Jefferson Elementary School 1538 N 15th St Sheboygan,0.9620943
A365,Craig High 401 S Randall Ave Janesville,B395,Craig High School 401 S Randall Ave Janesville,0.9620254
A626,Fran Fruzen Intermediate 2600 Milwaukee Rd Beloit,B616,Fran Fruzen Intermediate School 2600 Milwaukee Rd Beloit,0.96202016
A293,Cherokee Heights Middle 4301 Cherokee Dr Madison,B305,Cherokee Heights Middle School 4301 Cherokee Dr Madison,0.9620167
A605,Fontana Elementary 450 S Main St Fontana,B597,Fontana Elementary School 450 S Main St Fontana,0.96197355
A1347,North Division High 1011 W Center St Milwaukee,B1347,North Division High School 1011 W Center St Milwaukee,0.9619546
A1313,New Century School 400 N Main Street Verona,B1318,New Century Charter School 400 N. Main Street Verona,0.96181905
A1865,Stoner Prairie Elementary 5830 Devoro Rd Fitchburg,B1968,Stoner Prairie Elem School 5830 Devoro Rd Fitchburg,0.96180326
A1782,Shorewood Hills Elementary 1105 Shorewood Blvd Madison,B1788,Shorewood Hills Elem School 1105 Shorewood Blvd Madison,0.9617697
A1346,North Crawford High 47050 County Road X Soldiers Grove,B1346,North Crawford High School 47050 County Road X Soldiers Grove,0.96173334
A969,Koenig Elementary 1114 Lowell St Two Rivers,B970,Koenig Elementary School 1114 Lowell St Two Rivers,0.9615433
A310,Clayton Elementary 236 Polk Ave W Clayton,B329,Clayton Elementary 221 Prentice St S Clayton,0.96150136
A1228,Milton Middle 20 E Madison Ave Milton,B1230,Milton Middle School 20 E Madison Ave Milton,0.96140313
A707,Grantosa Drive Elementary 4850 N 82nd St Milwaukee,B704,Grantosa Drive Elem School 4850 N 82nd St Milwaukee,0.96128905
A1100,Lowell International Elementary 4360 S 20th St Milwaukee,B1090,Lowell Elementary School 4360 S 20th St Milwaukee,0.9612248
A148,Berry Elementary 3601 S Telulah Ave Appleton,B151,Berry Elementary School 3601 S Telulah Ave Appleton,0.96122307
A1578,Putnam Heights Elementary 633 W MacArthur Ave Eau Claire,B1584,Putnam Heights Elem School 633 W Macarthur Ave Eau Claire,0.9611908
A122,Bay View Montessori School 357 E Howard Ave Milwaukee,B122,Bay View Montessori Lower Campus 357 E Howard Avenue Milwaukee,0.9611876
A842,Huntley Elementary 2224 N Ullman St Appleton,B846,Huntley Elementary School 2224 N Ullman St Appleton,0.96105194
A1259,Mondovi High 337 N Jackson St Mondovi,B1256,Mondovi High School 337 N Jackson St Mondovi,0.9610063
A590,Fennimore High 510 7th St Fennimore,B582,Fennimore High School 510 7th St Fennimore,0.96099216
A1380,Northside Intermediate 159 Northside Dr Milton,B1374,Northside Intermediate School 159 Northside Dr Milton,0.9609802
A1620,Richland Center Intermediate School 1801 State Highway 80 Richland Center,B1635,Richland Center Intermediate School 1801 Hwy 80 S Richland Ctr,0.9608008
A1286,Muir Elementary 2600 Woodcrest Dr Portage,B918,John Muir Elementary School 2600 Woodcrest Dr Portage,0.9607904
A500,East High 1415 E Walnut St Green Bay,B491,East High School 1415 E Walnut St Green Bay,0.96072626
A745,Hampton Elementary 5000 N 53rd St Milwaukee,B745,Hampton Elementary School 5000 N 53rd St Milwaukee,0.96064544
A878,Jackson Elementary 2530 Weeden Creek Rd Sheboygan,B881,Jackson Elementary School 4540 Moenning Rd Sheboygan,0.9605746
A1068,Lincoln Middle 6729 18th Ave Kenosha,B1059,Lincoln Middle School 6729 18th Ave Kenosha,0.9605135
A151,Bethune Academy 1535 N 35th St Milwaukee,B154,Bethune Academy (356) 1535 N 35th St Milwaukee,0.96042097
A1436,Oregon High 456 N Perry Pkwy Oregon,B1426,Oregon High School 456 N Perry Pkwy Oregon,0.96036726
A1537,Potosi Elementary 128 Highway 61 N Potosi,B1544,Potosi Elementary School 128 Us Highway 61 N Potosi,0.96035945
A580,Fairview Elementary 2840 Highway 32 Krakow,B571,Fairview Elementary School 2840 State Highway 32 Krakow,0.96030617
A395,Darlington High 11838 Center Hill Rd Darlington,B423,Darlington High School 11838 Center Hill Rd Darlington,0.9603018
A921,Kagel Elementary 1210 W Mineral St Milwaukee,B929,Kagel Elementary School 1210 W Mineral St Milwaukee,0.96020377
A869,Ithaca Middle 24615 State Hwy 58 Richland Center,B872,Ithaca Middle School 24615 State Hwy 58 Richland Center,0.9601297
A1894,Superior Middle 3626 Hammond Ave Superior,B1995,Superior Middle School 3626 Hammond Avenue Superior,0.9600749
A1197,Memorial High 2220 Fairfax St Eau Claire,B1198,Memorial High School 2225 Keith St Eau Claire,0.9600083
A46,Amery Intermediate 543 Minneapolis Ave S Amery,B44,Amery Intermediate School 543 Minneapolis Ave S Amery,0.96000373
A566,Ettrick Elementary 22750 Washington St Ettrick,B558,Ettrick Elementary School 22750 Washington St Ettrick,0.9599968
A1790,Silverbrook Intermediate 120 N Silverbrook Dr West Bend,B1797,Silverbrook Intermediate School 120 N Silverbrook Dr West Bend,0.95996976
A1060,Lincoln Elementary 1325 N Theis Ln Port Washington,B1048,Lincoln Elementary School 1351 N Theis Lane Port Washington,0.9598838
A1600,Red Granite Charter School Inc 1800 N 1st Ave Wausau,B1606,Red Granite Charter School Inc 150801 Robin Ln Wausau,0.95986706
A638,Franklin Middle 450 N Crosby Ave Janesville,B629,Franklin Middle School 450 N Crosby Ave Janesville,0.9598086
A1597,Reagan College Preparatory High 4965 S 20th St Milwaukee,B1601,Reagan Prep Hs 4965 S 20th St Milwaukee,0.9597855
A1651,Riverdale High 235 E Elm St Muscoda,B1664,Riverdale Junior High 235 East Elm Street Muscoda,0.9597368
A613,Forrest Street Elementary School 720 Forrest St Black River Falls,B605,Forrest Street Elem School 720 Forrest St Black River Falls,0.95950264
A33,Allen-Field Elementary 730 W Lapham Blvd Milwaukee,B30,Allen Field Elementary School 730 W Lapham Blvd Milwaukee,0.95939386
A1869,Strange Elementary 5414 49th Ave Kenosha,B1972,Strange Elementary School 5414 49th Ave Kenosha,0.9593626
A968,Knapp Elementary 2701 17th St Racine,B968,Knapp Elementary School 2701 17th St Racine,0.9593512
A1837,Spring Harbor Middle 1110 Spring Harbor Dr Madison,B1842,Spring Harbor Middle School 1110 Spring Harbor Dr Madison,0.9592508
A313,Clayton Middle 236 Polk Ave W Clayton,B332,Clayton Middle School 236 Polk Ave. W Clayton,0.959158
A2091,West Elementary 825 W Madison Ave Milton,B1231,Milton West Elementary School 825 W Madison Ave Milton,0.9591545
A2215,Woodside Elementary W236N7465 Woodside Rd Sussex,B2279,Woodside Elementary School West 236 North 7465 Woodside Road Sussex,0.95914024
A2007,Wadewitz Elementary 2700 Yout St Racine,B2099,Wadewitz Elementary School 2700 Yout St Racine,0.9591148
A2141,Whitehorse Middle 218 Schenk St Madison,B2208,Whitehorse Middle School 218 Schenk St Madison,0.95906734
A2170,Wilson Middle 225 N Badger Ave Appleton,B2236,Wilson Middle School 225 N Badger Ave Appleton,0.95891106
A1929,Tigerton High 213 Spaulding St Tigerton,B2028,Tigerton High School 213 Spaulding St Tigerton,0.95889986
A734,Grove Elementary 471 Grove Ave Wisconsin Rapids,B732,Grove Elementary School 2750 Lincoln St Wisc Rapids,0.9587952
A1558,Prairie View Elementary W330S6473 County Rd E North Prairie,B1563,Prairie View Elementary School W330 S6473 Highway E North Prairie,0.9587844
A609,Forest Lane Community School 222 Forest Ln Montello,B601,Forest Lane Elementary School 222 Forest Lane Montello,0.95854574
A1501,Pewaukee High 510 Lake St Pewaukee,B1503,Pewaukee High School 510 Lake St Pewaukee,0.95852774
A1729,Sauk Prairie High 105 9th St Prairie du Sac,B1736,Sauk Prairie High School 105 9th Street Prairie Du Sac,0.9585163
A684,Glenwood City High 850 Maple St Glenwood City,B678,Glenwood City High School 850 Maple Street Glenwood City,0.9585127
A1233,Milwaukee College Preparatory School -- Lloyd Street 1228 W Lloyd St Milwaukee,B1235,Milwaukee College  Preparatory School 2449 N 36th St Milwaukee,0.9583842
A683,Glenwood City Elementary 850 Maple St Glenwood City,B679,Glenwood City Middle School 850 Maple Street Glenwood City,0.95828503
A504,East High 1305 E Decorah Rd West Bend,B489,East High School 1305 E Decorah Rd West Bend,0.9581071
A1618,Richfield Middle 3117 State Road 167 Richfield,B1633,Richfield Middle School 3117 State Road 167 Richfield,0.9580803
A541,Elkhorn Area High 482 E Geneva St Elkhorn,B534,Elkhorn Area High School 482 E Geneva Street Elkhorn,0.9580747
A1433,Orchard Ridge Elementary 5602 Russett Rd Madison,B1425,Orchard Ridge Elem School 5602 Russett Rd Madison,0.9579766
A718,Greendale High 6801 Southway Greendale,B717,Greendale High School 6801 Southway Greendale,0.9579719
A512,Eden Elementary 210 N Elizabeth St Eden,B501,Eden Elementary School 210 N Elizabeth Street Eden,0.95794123
A901,Jefferson Middle 501 S Taft Ave Jefferson,B903,Jefferson Middle School 501 S Taft Avenue Jefferson,0.9579405
A644,Freedom High N4021 County Road E Freedom,B636,Freedom High School N4021 County Rd E Freedom,0.9579352
A568,Etude High 834 Virginia Ave Sheboygan,B560,Etude High School 830 Virginia Ave Sheboygan,0.9578027
A498,East Elementary 201 S Janesville St Milton,B1228,Milton East Elementary School 201 S Janesville St Milton,0.9577949
A2213,Woodridge Elementary 333 E Slifer St Portage,B2275,Woodridge Primary School 333 E Slifer St Portage,0.9576946
A1356,North High 2222 Michigan Ave Waukesha,B1353,North High School 2222 Michigan Ave Waukesha,0.957672
A1182,Mead Elementary 241 17th Ave S Wisconsin Rapids,B1185,Mead Elementary Charter 241 17th Ave S Wisc Rapids,0.9576369
A1160,Marshall Middle 25 S Pontiac Dr Janesville,B1159,Marshall Middle School 250 S Pontiac Dr Janesville,0.957598
A1699,Rose Glen Elementary W273S3845 Brookhill Dr Waukesha,B1710,Rose Glen Elem School W273s3845 Brookhill Dr Waukesha,0.9575271
A1961,Turner High 1231 E Inman Pkwy Beloit,B2061,Turner Middle School 1237 Inman Pkwy Beloit,0.9574622
A2102,West Milwaukee Intermediate 5104 W Greenfield Ave West Milwaukee,B2176,West Milwaukee Intermediate School 5104 W Greenfield Ave West Milwaukee,0.95741266
